measure_number	beat	offset	duration	notes
27	3.0	80.0	0.25	('C4', 'C5')
27	3.25	80.25	0.25	('B-3', 'B-4')
27	3.5	80.5	0.25	('A-3', 'A-4')
27	3.75	80.75	0.25	('G3', 'G4')
28	1.0	81.0	0.5	('F3', 'F4')
28	1.5	81.5	0.5	('A-3', 'A-4')
28	2.0	82.0	0.5	('D3', 'D4')
28	2.5	82.5	0.5	('F3', 'F4')
28	3.0	83.0	0.5	('B-2', 'B-3')
28	3.5	83.5	0.5	('D3', 'D4')
29	1.0	84.0	0.5	('E-3', 'E-4')
29	1.5	84.5	0.5	('G3', 'G4')
29	2.0	85.0	0.5	('C3', 'C4')
29	2.5	85.5	0.5	('E-3', 'E-4')
29	3.0	86.0	0.5	('A2', 'A3')
